%time,field0,field1,field2,field3,field4,field5,,,left x,left y,left z,right x,right y ,right z
1422318513369090000,-141232,-88137,-49091,-106108,-19965,-3105,,,,,,,,
1422318513369110000,-141223,-88208,-49103,-106107,-19965,-3105,,,,,,,,
1422318513369140000,-141214,-88277,-49116,-106107,-19965,-3105,,,,,,,,
1422318513369160000,-141207,-88346,-49130,-106107,-19965,-3105,,,,,,,,
1422318513369200000,-141199,-88414,-49144,-106107,-19965,-3105,,,,,,,,
1422318513369220000,-141193,-88482,-49158,-106108,-19965,-3105,,,,,,,,
1422318513369260000,-141187,-88548,-49172,-106108,-19965,-3105,,,,,,,,
1422318513369280000,-141182,-88615,-49187,-106108,-19965,-3105,,,,,,,,
1422318513369310000,-141177,-88680,-49202,-106108,-19965,-3105,,,,,,,,
1422318513369330000,-141173,-88746,-49217,-106107,-19965,-3105,,,,,,,,
1422318513369360000,-141169,-88811,-49233,-106107,-19965,-3105,,,,,,,,
1422318513369380000,-141167,-88875,-49249,-106107,-19965,-3105,,,,,,,,
1422318513369410000,-141164,-88938,-49266,-106107,-19965,-3105,,,,,,,,
1422318513369430000,-141163,-89000,-49282,-106108,-19965,-3105,,,,,,,,
1422318513369460000,-141161,-89061,-49299,-106108,-19965,-3105,,,,,,,,
1422318513369480000,-141160,-89122,-49317,-106108,-19965,-3105,,,,,,,,
1422318513369510000,-141160,-89183,-49334,-106108,-19965,-3105,,,,,,,,
1422318513369530000,-141161,-89244,-49352,-106107,-19965,-3105,,,,,,,,
1422318513369560000,-141162,-89304,-49370,-106107,-19965,-3105,,,,,,,,
1422318513369580000,-141163,-89364,-49388,-106107,-19965,-3105,,,,,,,,
1422318513369610000,-141166,-89423,-49407,-106107,-19965,-3105,,,,,,,,
1422318513369630000,-141169,-89481,-49426,-106108,-19965,-3105,,,,,,,,
1422318513369660000,-141173,-89539,-49446,-106108,-19965,-3105,,,,,,,,
1422318513369680000,-141177,-89597,-49466,-106108,-19965,-3105,,,,,,,,
1422318513369700000,-141181,-89654,-49486,-106108,-19965,-3105,,,,,,,,
1422318513369730000,-141186,-89712,-49506,-106107,-19965,-3105,,,,,,,,
1422318513369790000,-141191,-89769,-49526,-106107,-19965,-3105,,,,,,,,
1422318513408580000,-141197,-89826,-49547,-106107,-19965,-3105,,,,,,,,
1422318513408640000,-141203,-89882,-49568,-106107,-19965,-3105,,,,,,,,
1422318513408680000,-141209,-89937,-49589,-106108,-19965,-3105,,,,,,,,
1422318513408710000,-141216,-89992,-49610,-106108,-19965,-3105,,,,,,,,
1422318513408740000,-141222,-90047,-49631,-106108,-19965,-3105,,,,,,,,
1422318513408770000,-141229,-90102,-49652,-106108,-19965,-3105,,,,,,,,
1422318513408790000,-141237,-90157,-49673,-106107,-19965,-3105,,,,,,,,
1422318513408820000,-141244,-90212,-49694,-106107,-19965,-3105,,,,,,,,
1422318513408860000,-141252,-90266,-49715,-106107,-19965,-3105,,,,,,,,
1422318513408880000,-141261,-90320,-49737,-106107,-19965,-3105,,,,,,,,
1422318513408920000,-141269,-90374,-49758,-106108,-19965,-3105,,,,,,,,
1422318513408970000,-141278,-90428,-49779,-106108,-19965,-3105,,,,,,,,
1422318513408990000,-141287,-90481,-49800,-106108,-19965,-3105,,,,,,,,
1422318513409030000,-141297,-90533,-49821,-106108,-19965,-3105,,,,,,,,
1422318513409060000,-141307,-90585,-49842,-106107,-19965,-3105,,,,,,,,
1422318513409090000,-141318,-90637,-49863,-106107,-19965,-3105,,,,,,,,
1422318513409130000,-141329,-90689,-49884,-106107,-19965,-3105,,,,,,,,
1422318513409160000,-141340,-90740,-49906,-106107,-19965,-3105,,,,,,,,
1422318513409190000,-141351,-90792,-49927,-106108,-19965,-3105,,,,,,,,
1422318513409230000,-141362,-90842,-49947,-106108,-19965,-3105,,,,,,,,
1422318513409280000,-141374,-90893,-49968,-106108,-19965,-3105,,,,,,,,
1422318513409310000,-141385,-90943,-49989,-106108,-19965,-3105,,,,,,,,
1422318513409340000,-141397,-90993,-50010,-106107,-19965,-3105,,,,,,,,
1422318513409380000,-141410,-91043,-50031,-106107,-19965,-3105,,,,,,,,
1422318513409420000,-141423,-91092,-50052,-106107,-19965,-3105,,,,,,,,
1422318513409440000,-141436,-91141,-50073,-106107,-19965,-3105,,,,,,,,
1422318513409470000,-141449,-91190,-50094,-106108,-19965,-3105,,,,,,,,
1422318513409500000,-141463,-91238,-50114,-106108,-19965,-3105,,,,,,,,
1422318513409530000,-141476,-91286,-50135,-106108,-19965,-3105,,,,,,,,
1422318513409550000,-141491,-91334,-50156,-106108,-19965,-3105,,,,,,,,
1422318513409580000,-141505,-91382,-50176,-106107,-19965,-3105,,,,,,,,
1422318513409610000,-141519,-91430,-50197,-106107,-19965,-3105,,,,,,,,
1422318513409650000,-141534,-91477,-50217,-106107,-19965,-3105,,,,,,,,
1422318513409680000,-141550,-91523,-50237,-106107,-19965,-3105,,,,,,,,
1422318513409700000,-141566,-91569,-50257,-106108,-19965,-3105,,,,,,,,
1422318513409730000,-141581,-91615,-50277,-106108,-19965,-3105,,,,,,,,
1422318513409760000,-141597,-91661,-50297,-106108,-19965,-3105,,,,,,,,
1422318513409790000,-141613,-91707,-50317,-106108,-19965,-3105,,,,,,,,
1422318513409810000,-141630,-91752,-50337,-106107,-19965,-3105,,,,,,,,
1422318513409840000,-141646,-91797,-50356,-106107,-19965,-3105,,,,,,,,
1422318513448560000,-141662,-91842,-50375,-106107,-19965,-3105,,,,,,,,
1422318513448620000,-141678,-91887,-50394,-106107,-19965,-3105,,,,,,,,
1422318513448670000,-141694,-91931,-50414,-106108,-19965,-3105,,,,,,,,
1422318513448700000,-141710,-91976,-50433,-106108,-19965,-3105,,,,,,,,
1422318513448740000,-141726,-92020,-50451,-106108,-19965,-3105,,,,,,,,
1422318513448770000,-141742,-92064,-50470,-106108,-19965,-3105,,,,,,,,
1422318513448790000,-141759,-92107,-50488,-106107,-19965,-3105,,,,,,,,
1422318513448820000,-141776,-92151,-50507,-106107,-19965,-3105,,,,,,,,
1422318513448840000,-141792,-92194,-50525,-106107,-19965,-3105,,,,,,,,
1422318513448870000,-141809,-92238,-50544,-106107,-19965,-3105,,,,,,,,
1422318513448900000,-141826,-92281,-50562,-106108,-19965,-3105,,,,,,,,
1422318513448930000,-141843,-92324,-50580,-106108,-19965,-3105,,,,,,,,
1422318513448960000,-141860,-92367,-50599,-106108,-19965,-3105,,,,,,,,
1422318513448990000,-141877,-92410,-50618,-106108,-19965,-3105,,,,,,,,
1422318513449010000,-141894,-92453,-50636,-106107,-19965,-3105,,,,,,,,
1422318513449040000,-141911,-92496,-50655,-106107,-19965,-3105,,,,,,,,
1422318513449060000,-141928,-92539,-50674,-106107,-19965,-3105,,,,,,,,
1422318513449080000,-141944,-92582,-50693,-106107,-19965,-3105,,,,,,,,
1422318513449110000,-141961,-92625,-50711,-106108,-19965,-3105,,,,,,,,
1422318513449130000,-141978,-92668,-50730,-106108,-19965,-3105,,,,,,,,
1422318513449160000,-141994,-92711,-50749,-106108,-19965,-3105,,,,,,,,
1422318513449180000,-142010,-92754,-50767,-106108,-19965,-3105,,,,,,,,
1422318513449200000,-142026,-92797,-50786,-106107,-19965,-3105,,,,,,,,
1422318513449230000,-142042,-92841,-50805,-106107,-19965,-3105,,,,,,,,
1422318513449250000,-142057,-92885,-50824,-106107,-19965,-3105,,,,,,,,
1422318513449270000,-142072,-92929,-50843,-106107,-19965,-3105,,,,,,,,
1422318513449300000,-142087,-92973,-50862,-106108,-19965,-3105,,,,,,,,
1422318513449320000,-142102,-93017,-50882,-106108,-19965,-3105,,,,,,,,
1422318513449340000,-142116,-93062,-50901,-106108,-19965,-3105,,,,,,,,
1422318513449370000,-142131,-93107,-50920,-106108,-19965,-3105,,,,,,,,
1422318513449390000,-142145,-93151,-50939,-106107,-19965,-3105,,,,,,,,
1422318513449410000,-142159,-93196,-50959,-106107,-19965,-3105,,,,,,,,
1422318513449440000,-142172,-93241,-50979,-106107,-19965,-3105,,,,,,,,
1422318513449460000,-142186,-93286,-50999,-106107,-19965,-3105,,,,,,,,
1422318513449480000,-142198,-93332,-51019,-106108,-19965,-3105,,,,,,,,
1422318513449510000,-142210,-93379,-51040,-106108,-19965,-3105,,,,,,,,
1422318513449530000,-142222,-93426,-51060,-106108,-19965,-3105,,,,,,,,
1422318513449550000,-142233,-93474,-51081,-106108,-19965,-3105,,,,,,,,
1422318513449580000,-142244,-93522,-51102,-106107,-19965,-3105,,,,,,,,
1422318513449600000,-142254,-93571,-51122,-106107,-19965,-3105,,,,,,,,
1422318513488710000,-142264,-93620,-51144,-106107,-19965,-3105,,,,,,,,
1422318513488760000,-142273,-93669,-51165,-106107,-19965,-3105,,,,,,,,
1422318513488820000,-142282,-93718,-51187,-106108,-19965,-3105,,,,,,,,
1422318513488850000,-142291,-93768,-51208,-106108,-19965,-3105,,,,,,,,
1422318513488870000,-142298,-93818,-51230,-106108,-19965,-3105,,,,,,,,
1422318513488890000,-142306,-93869,-51252,-106108,-19965,-3105,,,,,,,,
1422318513488950000,-142313,-93920,-51274,-106107,-19965,-3105,,,,,,,,
1422318513488990000,-142319,-93972,-51296,-106107,-19965,-3105,,,,,,,,
1422318513489010000,-142325,-94024,-51318,-106107,-19965,-3105,,,,,,,,
1422318513489050000,-142330,-94077,-51339,-106107,-19965,-3105,,,,,,,,
1422318513489090000,-142335,-94129,-51361,-106108,-19965,-3105,,,,,,,,
1422318513489200000,-142340,-94182,-51383,-106108,-19965,-3105,,,,,,,,
1422318513489240000,-142344,-94235,-51405,-106108,-19965,-3105,,,,,,,,
1422318513489260000,-142347,-94289,-51427,-106108,-19965,-3105,,,,,,,,
1422318513489290000,-142350,-94342,-51449,-106107,-19965,-3105,,,,,,,,
1422318513489320000,-142353,-94397,-51470,-106107,-19965,-3105,,,,,,,,
1422318513489340000,-142355,-94451,-51491,-106107,-19965,-3105,,,,,,,,
1422318513489380000,-142356,-94506,-51512,-106107,-19965,-3105,,,,,,,,
1422318513489410000,-142356,-94561,-51533,-106108,-19965,-3105,,,,,,,,
1422318513489430000,-142356,-94617,-51553,-106108,-19965,-3105,,,,,,,,
1422318513489460000,-142356,-94673,-51573,-106108,-19965,-3105,,,,,,,,
1422318513489480000,-142355,-94729,-51594,-106108,-19965,-3105,,,,,,,,
1422318513489510000,-142354,-94785,-51614,-106107,-19965,-3105,,,,,,,,
1422318513489540000,-142353,-94842,-51633,-106107,-19965,-3105,,,,,,,,
1422318513489560000,-142351,-94898,-51653,-106107,-19965,-3105,,,,,,,,
1422318513489590000,-142348,-94955,-51672,-106107,-19965,-3105,,,,,,,,
1422318513489610000,-142346,-95012,-51690,-106108,-19965,-3105,,,,,,,,
1422318513489640000,-142342,-95068,-51709,-106108,-19965,-3105,,,,,,,,
1422318513489660000,-142339,-95125,-51727,-106108,-19965,-3105,,,,,,,,
1422318513489690000,-142336,-95182,-51745,-106108,-19965,-3105,,,,,,,,
1422318513489720000,-142333,-95239,-51763,-106107,-19965,-3105,,,,,,,,
1422318513489740000,-142329,-95296,-51780,-106107,-19965,-3105,,,,,,,,
1422318513489770000,-142326,-95352,-51797,-106107,-19965,-3105,,,,,,,,
1422318513489790000,-142321,-95409,-51814,-106107,-19965,-3105,,,,,,,,
1422318513489820000,-142317,-95466,-51830,-106108,-19965,-3105,,,,,,,,
1422318513489840000,-142312,-95522,-51845,-106108,-19965,-3105,,,,,,,,
1422318513489870000,-142307,-95579,-51860,-106108,-19965,-3105,,,,,,,,
1422318513489900000,-142302,-95636,-51875,-106108,-19965,-3105,,,,,,,,
1422318513489920000,-142297,-95693,-51890,-106107,-19965,-3105,,,,,,,,
1422318513489950000,-142291,-95750,-51904,-106107,-19965,-3105,,,,,,,,
1422318513528580000,-142285,-95807,-51918,-106107,-19965,-3105,,,,,,,,
1422318513528630000,-142278,-95864,-51931,-106107,-19965,-3105,,,,,,,,
1422318513528670000,-142271,-95921,-51944,-106108,-19965,-3105,,,,,,,,
1422318513528690000,-142264,-95978,-51956,-106108,-19965,-3105,,,,,,,,
1422318513528720000,-142257,-96035,-51968,-106108,-19965,-3105,,,,,,,,
1422318513528750000,-142249,-96093,-51980,-106108,-19965,-3105,,,,,,,,
1422318513528770000,-142241,-96151,-51991,-106107,-19965,-3105,,,,,,,,
1422318513528800000,-142232,-96209,-52002,-106107,-19965,-3105,,,,,,,,
1422318513528820000,-142224,-96266,-52012,-106107,-19965,-3105,,,,,,,,
1422318513528850000,-142214,-96324,-52023,-106107,-19965,-3105,,,,,,,,
1422318513528880000,-142204,-96383,-52033,-106108,-19965,-3105,,,,,,,,
1422318513528940000,-142193,-96442,-52044,-106108,-19965,-3105,,,,,,,,
1422318513528990000,-142181,-96501,-52053,-106108,-19965,-3105,,,,,,,,
1422318513529030000,-142169,-96560,-52063,-106108,-19965,-3105,,,,,,,,
1422318513529060000,-142157,-96620,-52072,-106107,-19965,-3105,,,,,,,,
1422318513529090000,-142144,-96679,-52081,-106107,-19965,-3105,,,,,,,,
1422318513529120000,-142130,-96739,-52090,-106107,-19965,-3105,,,,,,,,
1422318513529150000,-142116,-96799,-52098,-106107,-19965,-3105,,,,,,,,
1422318513529180000,-142101,-96860,-52106,-106108,-19965,-3105,,,,,,,,
1422318513529210000,-142085,-96921,-52115,-106108,-19965,-3105,,,,,,,,
1422318513529240000,-142068,-96983,-52123,-106108,-19965,-3105,,,,,,,,
1422318513529270000,-142051,-97044,-52130,-106108,-19965,-3105,,,,,,,,
1422318513529290000,-142034,-97106,-52138,-106107,-19965,-3105,,,,,,,,
1422318513529320000,-142016,-97167,-52145,-106107,-19965,-3105,,,,,,,,
1422318513529340000,-141997,-97229,-52151,-106107,-19965,-3105,,,,,,,,
1422318513529370000,-141978,-97291,-52158,-106107,-19965,-3105,,,,,,,,
1422318513529390000,-141959,-97353,-52164,-106108,-19965,-3105,,,,,,,,
1422318513529420000,-141939,-97415,-52171,-106108,-19965,-3105,,,,,,,,
1422318513529450000,-141918,-97477,-52177,-106108,-19965,-3105,,,,,,,,
1422318513529470000,-141897,-97540,-52184,-106108,-19965,-3105,,,,,,,,
1422318513529500000,-141876,-97604,-52190,-106107,-19965,-3105,,,,,,,,
1422318513529520000,-141855,-97667,-52197,-106107,-19965,-3105,,,,,,,,
1422318513529550000,-141833,-97729,-52203,-106107,-19965,-3105,,,,,,,,
1422318513529570000,-141812,-97792,-52209,-106107,-19965,-3105,,,,,,,,
1422318513529600000,-141789,-97855,-52215,-106108,-19965,-3105,,,,,,,,
1422318513529620000,-141767,-97918,-52221,-106108,-19965,-3105,,,,,,,,
1422318513529650000,-141744,-97980,-52227,-106108,-19965,-3105,,,,,,,,
1422318513529680000,-141722,-98043,-52233,-106108,-19965,-3105,,,,,,,,
1422318513529700000,-141699,-98106,-52239,-106107,-19965,-3105,,,,,,,,
1422318513529730000,-141676,-98168,-52245,-106107,-19965,-3105,,,,,,,,
1422318513568980000,-141654,-98230,-52251,-106107,-19965,-3105,,,,,,,,
1422318513569080000,-141630,-98293,-52257,-106107,-19965,-3105,,,,,,,,
1422318513569150000,-141607,-98355,-52262,-106108,-19965,-3105,,,,,,,,
1422318513569180000,-141583,-98417,-52268,-106108,-19965,-3105,,,,,,,,
1422318513569220000,-141559,-98479,-52273,-106108,-19965,-3105,,,,,,,,
1422318513569280000,-141535,-98541,-52279,-106108,-19965,-3105,,,,,,,,
1422318513569310000,-141511,-98603,-52284,-106107,-19965,-3105,,,,,,,,
1422318513569350000,-141487,-98665,-52290,-106107,-19965,-3105,,,,,,,,
1422318513569410000,-141464,-98726,-52295,-106107,-19965,-3105,,,,,,,,
1422318513569460000,-141440,-98788,-52301,-106107,-19965,-3105,,,,,,,,
1422318513569490000,-141416,-98849,-52307,-106108,-19965,-3105,,,,,,,,
1422318513569530000,-141392,-98911,-52313,-106108,-19965,-3105,,,,,,,,
1422318513569560000,-141367,-98973,-52319,-106108,-19965,-3105,,,,,,,,
1422318513569590000,-141344,-99034,-52326,-106108,-19965,-3105,,,,,,,,
1422318513569620000,-141320,-99095,-52332,-106107,-19965,-3105,,,,,,,,
1422318513569650000,-141296,-99157,-52340,-106107,-19965,-3105,,,,,,,,
1422318513569680000,-141272,-99218,-52347,-106107,-19965,-3105,,,,,,,,
1422318513569710000,-141248,-99278,-52354,-106107,-19965,-3105,,,,,,,,
1422318513569740000,-141225,-99339,-52361,-106108,-19965,-3105,,,,,,,,
1422318513569770000,-141202,-99399,-52368,-106108,-19965,-3105,,,,,,,,
1422318513569790000,-141178,-99460,-52375,-106108,-19965,-3105,,,,,,,,
1422318513569820000,-141155,-99520,-52383,-106108,-19965,-3105,,,,,,,,
1422318513569850000,-141133,-99580,-52391,-106107,-19965,-3105,,,,,,,,
1422318513569880000,-141110,-99640,-52399,-106107,-19965,-3105,,,,,,,,
1422318513569910000,-141088,-99699,-52407,-106107,-19965,-3105,,,,,,,,
1422318513569940000,-141067,-99758,-52416,-106107,-19965,-3105,,,,,,,,
1422318513569970000,-141045,-99817,-52424,-106108,-19965,-3105,,,,,,,,
1422318513570000000,-141023,-99876,-52433,-106108,-19965,-3105,,,,,,,,
1422318513570020000,-141002,-99935,-52442,-106108,-19965,-3105,,,,,,,,
1422318513570050000,-140980,-99994,-52451,-106108,-19965,-3105,,,,,,,,
1422318513570080000,-140959,-100053,-52460,-106107,-19965,-3105,,,,,,,,
1422318513570130000,-140937,-100111,-52470,-106107,-19965,-3105,,,,,,,,
1422318513570150000,-140916,-100169,-52479,-106107,-19965,-3105,,,,,,,,
1422318513570180000,-140896,-100226,-52489,-106107,-19965,-3105,,,,,,,,
1422318513570220000,-140875,-100284,-52499,-106108,-19965,-3105,,,,,,,,
1422318513570270000,-140855,-100341,-52509,-106108,-19965,-3105,,,,,,,,
1422318513570310000,-140834,-100399,-52519,-106108,-19965,-3105,,,,,,,,
1422318513570330000,-140813,-100456,-52529,-106108,-19965,-3105,,,,,,,,
1422318513570360000,-140793,-100513,-52539,-106107,-19965,-3105,,,,,,,,
1422318513570410000,-140772,-100570,-52550,-106107,-19965,-3105,,,,,,,,
1422318513608590000,-140752,-100627,-52561,-106107,-19965,-3105,,,,,,,,
1422318513608650000,-140733,-100683,-52572,-106107,-19965,-3105,,,,,,,,
1422318513608680000,-140713,-100739,-52583,-106108,-19965,-3105,,,,,,,,
1422318513608700000,-140694,-100795,-52594,-106108,-19965,-3105,,,,,,,,
1422318513608730000,-140676,-100850,-52605,-106108,-19965,-3105,,,,,,,,
1422318513608750000,-140658,-100905,-52616,-106108,-19965,-3105,,,,,,,,
1422318513608770000,-140640,-100960,-52628,-106107,-19965,-3105,,,,,,,,
1422318513608800000,-140624,-101015,-52640,-106107,-19965,-3105,,,,,,,,
1422318513608820000,-140607,-101069,-52652,-106107,-19965,-3105,,,,,,,,
1422318513608840000,-140591,-101123,-52663,-106107,-19965,-3105,,,,,,,,
1422318513608870000,-140575,-101177,-52675,-106108,-19965,-3105,,,,,,,,
1422318513608890000,-140558,-101231,-52686,-106108,-19965,-3105,,,,,,,,
1422318513608920000,-140542,-101284,-52698,-106108,-19965,-3105,,,,,,,,
1422318513608940000,-140526,-101338,-52710,-106108,-19965,-3105,,,,,,,,
1422318513608960000,-140511,-101392,-52722,-106107,-19965,-3105,,,,,,,,
1422318513608980000,-140495,-101445,-52734,-106107,-19965,-3105,,,,,,,,
1422318513609010000,-140480,-101498,-52746,-106107,-19965,-3105,,,,,,,,
1422318513609030000,-140466,-101550,-52758,-106107,-19965,-3105,,,,,,,,
1422318513609060000,-140453,-101602,-52770,-106108,-19965,-3105,,,,,,,,
1422318513609080000,-140439,-101654,-52781,-106108,-19965,-3105,,,,,,,,
1422318513609100000,-140426,-101706,-52793,-106108,-19965,-3105,,,,,,,,
1422318513609130000,-140413,-101758,-52805,-106108,-19965,-3105,,,,,,,,
1422318513609150000,-140400,-101809,-52816,-106107,-19965,-3105,,,,,,,,
1422318513609170000,-140388,-101860,-52828,-106107,-19965,-3105,,,,,,,,
1422318513609200000,-140376,-101911,-52840,-106107,-19965,-3105,,,,,,,,
1422318513609220000,-140365,-101961,-52852,-106107,-19965,-3105,,,,,,,,
1422318513609240000,-140355,-102011,-52863,-106108,-19965,-3105,,,,,,,,
1422318513609280000,-140345,-102061,-52875,-106108,-19965,-3105,,,,,,,,
1422318513609300000,-140335,-102111,-52886,-106108,-19965,-3105,,,,,,,,
1422318513609330000,-140325,-102161,-52898,-106108,-19965,-3105,,,,,,,,
1422318513609350000,-140316,-102210,-52910,-106107,-19965,-3105,,,,,,,,
1422318513609380000,-140307,-102259,-52922,-106107,-19965,-3105,,,,,,,,
1422318513609400000,-140299,-102308,-52933,-106107,-19965,-3105,,,,,,,,
1422318513609420000,-140291,-102357,-52945,-106107,-19965,-3105,,,,,,,,
1422318513609450000,-140283,-102406,-52957,-106108,-19965,-3105,,,,,,,,
1422318513609470000,-140275,-102455,-52968,-106108,-19965,-3105,,,,,,,,
1422318513609500000,-140268,-102503,-52980,-106108,-19965,-3105,,,,,,,,
1422318513609550000,-140261,-102551,-52991,-106108,-19965,-3105,,,,,,,,
1422318513609590000,-140255,-102599,-53003,-106107,-19965,-3105,,,,,,,,
1422318513609610000,-140249,-102647,-53015,-106107,-19965,-3105,,,,,,,,
1422318513648760000,-140243,-102695,-53027,-106107,-19965,-3105,,,,,,,,
1422318513648810000,-140238,-102743,-53040,-106107,-19965,-3105,,,,,,,,
1422318513648870000,-140233,-102790,-53052,-106108,-19965,-3105,,,,,,,,
1422318513648900000,-140227,-102837,-53064,-106108,-19965,-3105,,,,,,,,
1422318513648930000,-140222,-102885,-53076,-106108,-19965,-3105,,,,,,,,
1422318513648960000,-140216,-102933,-53089,-106108,-19965,-3105,,,,,,,,
1422318513648980000,-140211,-102981,-53102,-106107,-19965,-3105,,,,,,,,
1422318513649010000,-140207,-103029,-53114,-106107,-19965,-3105,,,,,,,,
1422318513649030000,-140202,-103077,-53127,-106107,-19965,-3105,,,,,,,,
1422318513649060000,-140198,-103124,-53140,-106107,-19965,-3105,,,,,,,,
1422318513649090000,-140194,-103172,-53153,-106108,-19965,-3105,,,,,,,,
1422318513649200000,-140190,-103219,-53166,-106108,-19965,-3105,,,,,,,,
1422318513649240000,-140186,-103267,-53180,-106108,-19965,-3105,,,,,,,,
1422318513649260000,-140181,-103314,-53193,-106108,-19965,-3105,,,,,,,,
1422318513649290000,-140178,-103361,-53206,-106107,-19965,-3105,,,,,,,,
1422318513649320000,-140175,-103408,-53219,-106107,-19965,-3105,,,,,,,,
1422318513649350000,-140171,-103455,-53233,-106107,-19965,-3105,,,,,,,,
1422318513649380000,-140168,-103502,-53247,-106107,-19965,-3105,,,,,,,,
